"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US13051010603","Census Tract 106.03, Chatham County, Georgia","2251","495",
"1400000US13051010701","Census Tract 107.01, Chatham County, Georgia","3370","518",
"1400000US13051010702","Census Tract 107.02, Chatham County, Georgia","4773","1011",
"1400000US13051010703","Census Tract 107.03, Chatham County, Georgia","5707","957",
"1400000US13051010704","Census Tract 107.04, Chatham County, Georgia","5801","1118",
"1400000US13051010705","Census Tract 107.05, Chatham County, Georgia","2952","569",
"1400000US13051010706","Census Tract 107.06, Chatham County, Georgia","1894","901",
"1400000US13051010707","Census Tract 107.07, Chatham County, Georgia","3482","880",
"1400000US13051010801","Census Tract 108.01, Chatham County, Georgia","3767","588",
"1400000US13051010806","Census Tract 108.06, Chatham County, Georgia","6025","1044",
"1400000US13051010807","Census Tract 108.07, Chatham County, Georgia","7156","1358",
"1400000US13051010810","Census Tract 108.10, Chatham County, Georgia","5333","1246",
"1400000US13051010811","Census Tract 108.11, Chatham County, Georgia","4960","933",
"1400000US13051010812","Census Tract 108.12, Chatham County, Georgia","4079","849",
"1400000US13051010813","Census Tract 108.13, Chatham County, Georgia","5051","1215",
"1400000US13051010814","Census Tract 108.14, Chatham County, Georgia","4166","953",
"1400000US13051010815","Census Tract 108.15, Chatham County, Georgia","2315","356",
"1400000US13051010816","Census Tract 108.16, Chatham County, Georgia","2265","338",
"1400000US13051010817","Census Tract 108.17, Chatham County, Georgia","3292","618",
"1400000US13051010818","Census Tract 108.18, Chatham County, Georgia","1845","539",
"1400000US13051010819","Census Tract 108.19, Chatham County, Georgia","3410","574",
"1400000US13051010820","Census Tract 108.20, Chatham County, Georgia","1539","271",
"1400000US13051010821","Census Tract 108.21, Chatham County, Georgia","1908","475",
"1400000US13051010901","Census Tract 109.01, Chatham County, Georgia","4079","542",
"1400000US13051011004","Census Tract 110.04, Chatham County, Georgia","3532","493",
"1400000US13051011005","Census Tract 110.05, Chatham County, Georgia","4716","544",
"1400000US13051011006","Census Tract 110.06, Chatham County, Georgia","4277","426",
"1400000US13051011007","Census Tract 110.07, Chatham County, Georgia","2942","993",
"1400000US13051011008","Census Tract 110.08, Chatham County, Georgia","4186","540",
"1400000US13051011104","Census Tract 111.04, Chatham County, Georgia","5231","603",
"1400000US13051011107","Census Tract 111.07, Chatham County, Georgia","3653","680",
"1400000US13051011108","Census Tract 111.08, Chatham County, Georgia","3049","362",
"1400000US13051011110","Census Tract 111.10, Chatham County, Georgia","1699","385",
"1400000US13051011111","Census Tract 111.11, Chatham County, Georgia","1720","322",
"1400000US13051011112","Census Tract 111.12, Chatham County, Georgia","3183","387",
"1400000US13051011113","Census Tract 111.13, Chatham County, Georgia","4144","1301",
"1400000US13051011114","Census Tract 111.14, Chatham County, Georgia","2385","410",
"1400000US13051011115","Census Tract 111.15, Chatham County, Georgia","2981","458",
"1400000US13051011200","Census Tract 112, Chatham County, Georgia","1678","405",
"1400000US13051011300","Census Tract 113, Chatham County, Georgia","1966","405",
"1400000US13051011400","Census Tract 114, Chatham County, Georgia","1614","252",
"1400000US13051011500","Census Tract 115, Chatham County, Georgia","2426","523",
"1400000US13051011600","Census Tract 116, Chatham County, Georgia","2181","476",
"1400000US13051011700","Census Tract 117, Chatham County, Georgia","2929","413",
"1400000US13051011800","Census Tract 118, Chatham County, Georgia","1062","312",
"1400000US13051011900","Census Tract 119, Chatham County, Georgia","2034","237",
"1400000US13051980000","Census Tract 9800, Chatham County, Georgia","0","14",
"1400000US13051990000","Census Tract 9900, Chatham County, Georgia","0","14",
"1400000US13053020100","Census Tract 201, Chattahoochee County, Georgia","2425","317",
"1400000US13053020201","Census Tract 202.01, Chattahoochee County, Georgia","3021","481",
"1400000US13053020203","Census Tract 202.03, Chattahoochee County, Georgia","1775","353",
"1400000US13053020205","Census Tract 202.05, Chattahoochee County, Georgia","2467","315",
"1400000US13053020206","Census Tract 202.06, Chattahoochee County, Georgia","782","120",
"1400000US13055010100","Census Tract 101, Chattooga County, Georgia","2114","307",
"1400000US13055010201","Census Tract 102.01, Chattooga County, Georgia","3055","359",
"1400000US13055010202","Census Tract 102.02, Chattooga County, Georgia","3387","414",
"1400000US13055010300","Census Tract 103, Chattooga County, Georgia","2705","380",
"1400000US13055010401","Census Tract 104.01, Chattooga County, Georgia","1897","234",
"1400000US13055010402","Census Tract 104.02, Chattooga County, Georgia","3055","505",
"1400000US13055010501","Census Tract 105.01, Chattooga County, Georgia","2910","512",
"1400000US13055010502","Census Tract 105.02, Chattooga County, Georgia","3143","328",
"1400000US13055010600","Census Tract 106, Chattooga County, Georgia","2560","334",
"1400000US13057090101","Census Tract 901.01, Cherokee County, Georgia","4496","961",
"1400000US13057090102","Census Tract 901.02, Cherokee County, Georgia","4002","528",
