GEOID,PM25_2018,PM25_2019,PM25_2020,PM25_2021,PM25_2022,PM25_mean_2018_2022,COPD_Prev,Asthma_Prev,Poverty_Rate,Pct_Black,Pct_College
13117130414,,,7.792307706979605,8.253846095158504,8.01538456403292,8.020512788723677,4.0,8.8,1.8361581920903955,1.612578109252167,37.332539446263766
13117130415,,,7.829411787145278,8.294117647058824,8.041176459368538,8.054901964524213,6.0,9.2,13.55179116911969,5.10969175229103,34.24708974840406
13117130503,7.1290909073569555,8.00181824944236,7.656363651969216,8.07818188233809,7.956363738666881,7.7643636859547005,5.4,8.1,11.249259917110717,0.7992895204262878,39.42568878540939
13117130504,7.161290291816957,7.977419422518823,7.741935499252811,8.151612973982289,7.932258129119873,7.792903263338151,6.4,8.5,6.278935185185184,2.480530718200173,19.383259911894275
13117130505,7.164864849399876,8.005405477575353,7.662162226599616,8.10000011083242,7.9243243964942724,7.771351412180307,6.4,8.4,1.5873015873015872,2.6455026455026456,27.316836487142165
13117130506,7.173913043478261,7.978260952493419,7.704347817794137,8.11304351557856,7.900000053903331,7.773913076649542,5.4,8.4,4.481569875364625,6.311323256430655,24.868519909842224
13117130507,7.181818160143766,8.022727337750522,7.754545450210571,8.204545497894287,8.018181930888783,7.836363675377586,6.0,8.1,1.2630249447426587,0.0,32.49348392701998
13117130508,7.204166670640309,7.98333336909612,7.662500003973643,8.070833404858908,7.879166742165883,7.7600000381469725,4.7,7.8,0.6905561776782382,7.540126913027249,49.95668495524112
13117130509,7.199999968210856,8.047619138445173,7.752380961463565,8.257142884390694,7.995238099779401,7.850476210457937,5.8,8.3,3.6350505536831967,2.2388059701492535,25.559820857325654
13117130510,7.465625017881393,8.193750038743019,,,,7.829687528312206,4.3,7.8,,,
13117130511,,,7.6714286123003275,8.06428575515747,7.835714442389352,7.857142936615717,4.4,8.8,2.8365384615384617,3.0288461538461537,36.366339577757955
13117130512,,,8.072727290066807,8.540909073569559,8.336363705721768,8.316666689786045,2.9,7.4,1.1504170261719875,0.0,42.32558139534884
13117130601,7.374193591456259,8.116129121472758,7.7483871521488314,8.180645158213954,7.925806430078322,7.869032290674026,4.7,8.1,6.184895833333334,6.494140625,34.120798830979055
13117130602,7.713333415985107,8.38000005086263,8.046666717529297,8.473333231608073,8.22666670481364,8.168000024159749,4.1,7.9,12.887438825448614,3.262642740619902,30.727062896710905
13117130603,7.19629630336055,7.8703704586735475,7.492592634978117,7.948148162276657,7.6333333651224775,7.628148184882269,3.3,7.4,1.0647938377888537,12.868146805618485,37.690742624618515
13117130604,7.013333288828532,7.699999968210856,7.380000019073487,7.826666673024495,7.573333326975504,7.498666655222574,3.2,7.2,2.6266416510318953,7.898686679174484,51.433586892919834
13117130605,7.300000020435879,8.035714387893677,7.657142911638532,8.157142877578735,7.87857140813555,7.805714321136475,5.1,7.7,5.133079847908745,2.8939585973806503,45.193874226132294
13117130606,7.269999933242798,7.960000133514404,7.560000038146972,8.019999980926514,7.790000057220459,7.7200000286102295,4.2,7.7,1.1213601012841383,3.6543654365436544,44.43826473859844
13117130607,7.40588238660027,8.011764694662656,7.682352963615866,8.147058823529411,7.847058857188506,7.818823545119342,3.8,7.3,3.1361697221261386,0.0,38.54657484595868
13117130608,7.111111111111111,7.838888963063558,7.394444518619114,7.911111169391209,7.677777820163303,7.58666671646966,3.7,6.9,1.935274028297284,11.855586274190925,36.59177820267686
13117130609,6.981250017881393,7.681249976158142,7.35000005364418,7.762500047683716,7.437500029802322,7.442500025033951,3.0,7.3,4.295805103070491,4.944500504540867,41.92472606002858
13117130610,6.873913101528002,7.704347879990287,7.278260873711628,7.804347867551058,7.539130459661069,7.440000036488409,4.6,7.8,5.817764667322189,0.0,41.0079575596817
13117130611,6.9785714490073065,7.785714387893677,7.435714312962124,7.8857143606458395,7.607142925262451,7.538571487154281,4.4,7.9,5.336297943301834,1.0376134889753565,38.746838999719024
13117130612,6.955555544959174,7.788888931274414,,,,7.372222238116795,4.2,7.6,,,
13117130613,7.144444439146254,7.922222322887844,7.517647126141717,7.976470610674689,7.670588184805477,7.6462745367311955,4.9,7.6,0.6419073819348923,7.813215321226918,37.65867418899859
13117130614,,,7.440000057220459,7.9,7.67000002861023,7.67000002861023,4.2,7.6,3.780544029506685,7.082087836284204,38.50786216125795
13117130615,,,7.4416667222976685,7.916666746139526,7.675000031789144,7.677777833408779,4.2,8.3,3.5081967213114753,0.0,57.438894792773645
13119890101,6.895402267061431,7.728735671646294,7.483908061323495,7.436781609195402,7.574712654639935,7.423908052773311,11.0,10.4,29.849225753871227,16.593097913322634,12.653446647780925
13119890102,6.798449597617452,7.6581395578014755,,,,7.228294577709464,11.1,10.0,,,
13119890103,,,7.356666707992554,7.2650000095367435,7.389999993642172,7.337222237057156,10.7,10.6,11.743772241992882,2.878653675819309,15.166835187057634
13119890104,,,7.550000011920929,7.4412500083446504,7.568749988079071,7.520000002781551,10.2,11.0,12.812089356110382,30.071754729288973,8.019323671497585
13119890200,6.850476186237638,7.6907936701698905,,,,7.270634928203764,10.6,9.8,,,
13119890201,,,7.51000001305028,7.505263185501098,7.548947397031282,7.521403531860886,13.0,11.5,15.616531165311653,4.0650406504065035,4.782799473453269
13119890202,,,7.540136064801898,7.509523823147728,7.612244910934344,7.553968266294657,10.2,10.6,9.389819791337338,7.025688641287527,5.205116894574327
13119890300,6.856852780743904,7.684264003927938,7.45431471113021,7.523857871893093,7.580710694269481,7.420000012392924,10.5,9.8,11.163565676201054,0.20838760093774422,10.755441741357235
13119890400,6.94435485716789,7.840322648325274,,,,7.392338752746582,11.7,10.5,,,
13119890401,,,7.613402037276435,7.634020638220089,7.718556728559671,7.655326468018731,11.1,11.2,23.911903513371787,2.290473711608537,13.222416812609458
13119890402,,,7.68181819265539,7.745454582301053,7.838636430827054,7.7553030685944995,9.6,11.3,27.3286467486819,14.699493120926865,9.90783410138249
13121000100,6.057142802647182,6.800000054495675,6.28571435383388,6.78571435383388,6.428571496691022,6.471428612300327,3.5,7.2,8.490017445241325,2.7131782945736433,45.93605076885526
13121000200,6.112499892711639,6.8125,,,,6.46249994635582,3.2,7.0,,,
13121000201,,,6.360000038146973,6.820000076293946,6.519999980926514,6.566666698455811,3.5,8.4,1.9704433497536946,12.360053739364083,40.045636052481456
13121000202,,,6.300000031789144,6.800000031789144,6.450000047683716,6.516666703754001,2.9,8.2,2.6395173453996983,2.8738431563565516,33.86780104712042
13121000400,6.133333285649617,6.866666714350383,6.433333317438762,6.900000015894572,6.550000031789144,6.576666673024496,3.7,7.2,2.91005291005291,12.264150943396226,28.85448916408669
13121000500,6.190909038890492,6.936363697052002,,,,6.563636367971247,3.0,7.5,,,
13121000501,,,6.549999952316284,7.0333333015441895,6.683333396911621,6.755555550257365,2.5,8.6,15.160980297933685,32.17787913340935,51.01977750309024
13121000502,,,6.537499964237213,7.0,6.649999976158142,6.7291666467984514,5.0,8.8,2.2484541877459248,5.059021922428331,31.571325126719767
13121000600,6.175000071525574,6.875,,,,6.525000035762787,2.9,8.4,,,
13121000601,,,6.424999952316284,6.924999952316284,6.550000071525574,6.633333325386047,2.5,9.5,30.85730242948897,24.14613056636403,36.588658865886586
13121000602,,,6.5,7.0,6.6333333651224775,6.711111121707493,2.3,8.7,28.209459459459456,25.70945945945946,44.44992599901332
