"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"13","Georgia","13067030229","Cobb County, GA - 13067030229","2019","4.0%","","(3.5% - 4.4%)","3.5%","4.4%",
"13","Georgia","13067030229","Cobb County, GA - 13067030229","2020","3.5%","","(3.1% - 4.0%)","3.1%","4.0%",
"13","Georgia","13067030229","Cobb County, GA - 13067030229","2021","3.5%","","(2.9% - 4.0%)","2.9%","4.0%",
"13","Georgia","13067030229","Cobb County, GA - 13067030229","2022","Low Population","","","","",
"13","Georgia","13067030230","Cobb County, GA - 13067030230","2018","5.2%","","(4.8% - 5.7%)","4.8%","5.7%",
"13","Georgia","13067030230","Cobb County, GA - 13067030230","2019","5.1%","","(4.7% - 5.6%)","4.7%","5.6%",
"13","Georgia","13067030230","Cobb County, GA - 13067030230","2020","4.5%","","(3.9% - 5.1%)","3.9%","5.1%",
"13","Georgia","13067030230","Cobb County, GA - 13067030230","2021","4.5%","","(3.8% - 5.2%)","3.8%","5.2%",
"13","Georgia","13067030230","Cobb County, GA - 13067030230","2022","Low Population","","","","",
"13","Georgia","13067030231","Cobb County, GA - 13067030231","2018","5.4%","","(4.5% - 6.4%)","4.5%","6.4%",
"13","Georgia","13067030231","Cobb County, GA - 13067030231","2019","5.6%","","(4.6% - 6.6%)","4.6%","6.6%",
"13","Georgia","13067030231","Cobb County, GA - 13067030231","2020","4.9%","","(4.1% - 6.0%)","4.1%","6.0%",
"13","Georgia","13067030231","Cobb County, GA - 13067030231","2021","4.8%","","(3.9% - 6.0%)","3.9%","6.0%",
"13","Georgia","13067030231","Cobb County, GA - 13067030231","2022","Low Population","","","","",
"13","Georgia","13067030232","Cobb County, GA - 13067030232","2018","4.8%","","(4.2% - 5.4%)","4.2%","5.4%",
"13","Georgia","13067030232","Cobb County, GA - 13067030232","2019","4.7%","","(4.1% - 5.3%)","4.1%","5.3%",
"13","Georgia","13067030232","Cobb County, GA - 13067030232","2020","4.1%","","(3.5% - 4.7%)","3.5%","4.7%",
"13","Georgia","13067030232","Cobb County, GA - 13067030232","2021","4.0%","","(3.4% - 4.8%)","3.4%","4.8%",
"13","Georgia","13067030232","Cobb County, GA - 13067030232","2022","Low Population","","","","",
"13","Georgia","13067030233","Cobb County, GA - 13067030233","2018","5.0%","","(4.2% - 5.9%)","4.2%","5.9%",
"13","Georgia","13067030233","Cobb County, GA - 13067030233","2019","5.0%","","(4.1% - 5.9%)","4.1%","5.9%",
"13","Georgia","13067030233","Cobb County, GA - 13067030233","2020","4.3%","","(3.6% - 5.1%)","3.6%","5.1%",
"13","Georgia","13067030233","Cobb County, GA - 13067030233","2021","4.3%","","(3.4% - 5.4%)","3.4%","5.4%",
"13","Georgia","13067030233","Cobb County, GA - 13067030233","2022","4.4%","","(4.0% - 4.9%)","4.0%","4.9%",
"13","Georgia","13067030234","Cobb County, GA - 13067030234","2018","5.1%","","(4.3% - 6.0%)","4.3%","6.0%",
"13","Georgia","13067030234","Cobb County, GA - 13067030234","2019","5.1%","","(4.3% - 6.1%)","4.3%","6.1%",
"13","Georgia","13067030234","Cobb County, GA - 13067030234","2020","4.5%","","(3.7% - 5.3%)","3.7%","5.3%",
"13","Georgia","13067030234","Cobb County, GA - 13067030234","2021","4.4%","","(3.6% - 5.4%)","3.6%","5.4%",
"13","Georgia","13067030234","Cobb County, GA - 13067030234","2022","Low Population","","","","",
"13","Georgia","13067030235","Cobb County, GA - 13067030235","2018","5.2%","","(4.3% - 6.1%)","4.3%","6.1%",
"13","Georgia","13067030235","Cobb County, GA - 13067030235","2019","5.5%","","(4.6% - 6.6%)","4.6%","6.6%",
"13","Georgia","13067030235","Cobb County, GA - 13067030235","2020","4.8%","","(4.0% - 5.8%)","4.0%","5.8%",
"13","Georgia","13067030235","Cobb County, GA - 13067030235","2021","4.7%","","(3.8% - 5.9%)","3.8%","5.9%",
"13","Georgia","13067030235","Cobb County, GA - 13067030235","2022","6.9%","","(6.2% - 7.6%)","6.2%","7.6%",
"13","Georgia","13067030236","Cobb County, GA - 13067030236","2018","4.2%","","(3.4% - 5.3%)","3.4%","5.3%",
"13","Georgia","13067030236","Cobb County, GA - 13067030236","2019","4.4%","","(3.5% - 5.5%)","3.5%","5.5%",
"13","Georgia","13067030236","Cobb County, GA - 13067030236","2020","3.8%","","(3.1% - 4.7%)","3.1%","4.7%",
"13","Georgia","13067030236","Cobb County, GA - 13067030236","2021","3.7%","","(2.9% - 4.8%)","2.9%","4.8%",
"13","Georgia","13067030236","Cobb County, GA - 13067030236","2022","5.0%","","(4.5% - 5.5%)","4.5%","5.5%",
"13","Georgia","13067030238","Cobb County, GA - 13067030238","2018","4.7%","","(4.0% - 5.4%)","4.0%","5.4%",
"13","Georgia","13067030238","Cobb County, GA - 13067030238","2019","4.6%","","(3.9% - 5.3%)","3.9%","5.3%",
"13","Georgia","13067030238","Cobb County, GA - 13067030238","2020","3.9%","","(3.4% - 4.6%)","3.4%","4.6%",
"13","Georgia","13067030238","Cobb County, GA - 13067030238","2021","3.9%","","(3.2% - 4.7%)","3.2%","4.7%",
"13","Georgia","13067030238","Cobb County, GA - 13067030238","2022","Low Population","","","","",
"13","Georgia","13067030239","Cobb County, GA - 13067030239","2018","5.0%","","(4.4% - 5.9%)","4.4%","5.9%",
"13","Georgia","13067030239","Cobb County, GA - 13067030239","2019","4.6%","","(4.1% - 5.3%)","4.1%","5.3%",
"13","Georgia","13067030239","Cobb County, GA - 13067030239","2020","4.0%","","(3.5% - 4.6%)","3.5%","4.6%",
"13","Georgia","13067030239","Cobb County, GA - 13067030239","2021","4.0%","","(3.3% - 4.7%)","3.3%","4.7%",
"13","Georgia","13067030239","Cobb County, GA - 13067030239","2022","Low Population","","","","",
"13","Georgia","13067030240","Cobb County, GA - 13067030240","2022","5.0%","","(4.5% - 5.5%)","4.5%","5.5%",
"13","Georgia","13067030241","Cobb County, GA - 13067030241","2022","6.8%","","(6.1% - 7.5%)","6.1%","7.5%",
"13","Georgia","13067030242","Cobb County, GA - 13067030242","2022","5.3%","","(4.8% - 5.9%)","4.8%","5.9%",
"13","Georgia","13067030243","Cobb County, GA - 13067030243","2022","6.2%","","(5.6% - 6.8%)","5.6%","6.8%",
"13","Georgia","13067030244","Cobb County, GA - 13067030244","2022","4.6%","","(4.2% - 5.1%)","4.2%","5.1%",
"13","Georgia","13067030245","Cobb County, GA - 13067030245","2022","3.8%","","(3.4% - 4.2%)","3.4%","4.2%",
"13","Georgia","13067030246","Cobb County, GA - 13067030246","2022","7.2%","","(6.5% - 8.0%)","6.5%","8.0%",
"13","Georgia","13067030247","Cobb County, GA - 13067030247","2022","4.7%","","(4.2% - 5.1%)","4.2%","5.1%",
"13","Georgia","13067030248","Cobb County, GA - 13067030248","2022","4.0%","","(3.6% - 4.4%)","3.6%","4.4%",
"13","Georgia","13067030249","Cobb County, GA - 13067030249","2022","4.4%","","(4.0% - 4.9%)","4.0%","4.9%",
"13","Georgia","13067030250","Cobb County, GA - 13067030250","2022","7.3%","","(6.6% - 8.0%)","6.6%","8.0%",
"13","Georgia","13067030251","Cobb County, GA - 13067030251","2022","5.2%","","(4.6% - 5.8%)","4.6%","5.8%",
"13","Georgia","13067030252","Cobb County, GA - 13067030252","2022","4.9%","","(4.3% - 5.4%)","4.3%","5.4%",
"13","Georgia","13067030253","Cobb County, GA - 13067030253","2022","5.6%","","(5.0% - 6.2%)","5.0%","6.2%",
"13","Georgia","13067030254","Cobb County, GA - 13067030254","2022","5.4%","","(4.9% - 6.0%)","4.9%","6.0%",
"13","Georgia","13067030255","Cobb County, GA - 13067030255","2022","4.7%","","(4.3% - 5.2%)","4.3%","5.2%",
"13","Georgia","13067030256","Cobb County, GA - 13067030256","2022","6.0%","","(5.4% - 6.6%)","5.4%","6.6%",
"13","Georgia","13067030257","Cobb County, GA - 13067030257","2022","5.7%","","(5.1% - 6.3%)","5.1%","6.3%",
"13","Georgia","13067030258","Cobb County, GA - 13067030258","2022","6.2%","","(5.6% - 6.8%)","5.6%","6.8%",
"13","Georgia","13067030259","Cobb County, GA - 13067030259","2022","4.6%","","(4.1% - 5.0%)","4.1%","5.0%",
"13","Georgia","13067030260","Cobb County, GA - 13067030260","2022","5.8%","","(5.3% - 6.4%)","5.3%","6.4%",
"13","Georgia","13067030261","Cobb County, GA - 13067030261","2022","4.0%","","(3.6% - 4.5%)","3.6%","4.5%",
"13","Georgia","13067030262","Cobb County, GA - 13067030262","2022","5.1%","","(4.6% - 5.7%)","4.6%","5.7%",
"13","Georgia","13067030263","Cobb County, GA - 13067030263","2022","6.8%","","(6.1% - 7.5%)","6.1%","7.5%",
"13","Georgia","13067030264","Cobb County, GA - 13067030264","2022","4.6%","","(4.1% - 5.1%)","4.1%","5.1%",
"13","Georgia","13067030265","Cobb County, GA - 13067030265","2022","4.4%","","(4.0% - 4.9%)","4.0%","4.9%",
"13","Georgia","13067030266","Cobb County, GA - 13067030266","2022","4.6%","","(4.1% - 5.1%)","4.1%","5.1%",
"13","Georgia","13067030267","Cobb County, GA - 13067030267","2022","4.8%","","(4.3% - 5.3%)","4.3%","5.3%",
"13","Georgia","13067030268","Cobb County, GA - 13067030268","2022","4.5%","","(4.1% - 5.1%)","4.1%","5.1%",
"13","Georgia","13067030269","Cobb County, GA - 13067030269","2022","5.7%","","(5.2% - 6.4%)","5.2%","6.4%",
"13","Georgia","13067030270","Cobb County, GA - 13067030270","2022","4.7%","","(4.2% - 5.2%)","4.2%","5.2%",
"13","Georgia","13067030271","Cobb County, GA - 13067030271","2022","7.6%","","(6.9% - 8.4%)","6.9%","8.4%",
"13","Georgia","13067030272","Cobb County, GA - 13067030272","2022","5.8%","","(5.3% - 6.5%)","5.3%","6.5%",
"13","Georgia","13067030273","Cobb County, GA - 13067030273","2022","4.8%","","(4.3% - 5.3%)","4.3%","5.3%",
"13","Georgia","13067030274","Cobb County, GA - 13067030274","2022","5.7%","","(5.1% - 6.3%)","5.1%","6.3%",
"13","Georgia","13067030275","Cobb County, GA - 13067030275","2022","5.9%","","(5.3% - 6.5%)","5.3%","6.5%",
"13","Georgia","13067030276","Cobb County, GA - 13067030276","2022","5.5%","","(4.9% - 6.1%)","4.9%","6.1%",
"13","Georgia","13067030277","Cobb County, GA - 13067030277","2022","5.4%","","(4.9% - 6.0%)","4.9%","6.0%",
"13","Georgia","13067030278","Cobb County, GA - 13067030278","2022","5.8%","","(5.3% - 6.4%)","5.3%","6.4%",
"13","Georgia","13067030310","Cobb County, GA - 13067030310","2018","5.6%","","(4.9% - 6.2%)","4.9%","6.2%",
"13","Georgia","13067030310","Cobb County, GA - 13067030310","2019","5.4%","","(4.8% - 6.0%)","4.8%","6.0%",
"13","Georgia","13067030310","Cobb County, GA - 13067030310","2020","4.8%","","(4.3% - 5.4%)","4.3%","5.4%",
"13","Georgia","13067030310","Cobb County, GA - 13067030310","2021","4.7%","","(4.0% - 5.6%)","4.0%","5.6%",
"13","Georgia","13067030310","Cobb County, GA - 13067030310","2022","Low Population","","","","",
"13","Georgia","13067030311","Cobb County, GA - 13067030311","2018","5.7%","","(4.7% - 7.0%)","4.7%","7.0%",
"13","Georgia","13067030311","Cobb County, GA - 13067030311","2019","5.5%","","(4.7% - 6.5%)","4.7%","6.5%",
"13","Georgia","13067030311","Cobb County, GA - 13067030311","2020","4.9%","","(4.1% - 5.8%)","4.1%","5.8%",
"13","Georgia","13067030311","Cobb County, GA - 13067030311","2021","4.9%","","(3.9% - 6.0%)","3.9%","6.0%",
"13","Georgia","13067030311","Cobb County, GA - 13067030311","2022","Low Population","","","","",
"13","Georgia","13067030312","Cobb County, GA - 13067030312","2018","6.0%","","(5.0% - 7.1%)","5.0%","7.1%",
"13","Georgia","13067030312","Cobb County, GA - 13067030312","2019","6.5%","","(5.6% - 7.6%)","5.6%","7.6%",
"13","Georgia","13067030312","Cobb County, GA - 13067030312","2020","5.8%","","(4.9% - 6.9%)","4.9%","6.9%",
"13","Georgia","13067030312","Cobb County, GA - 13067030312","2021","5.7%","","(4.7% - 7.0%)","4.7%","7.0%",
"13","Georgia","13067030312","Cobb County, GA - 13067030312","2022","Low Population","","","","",
"13","Georgia","13067030313","Cobb County, GA - 13067030313","2018","5.4%","","(4.8% - 6.1%)","4.8%","6.1%",
"13","Georgia","13067030313","Cobb County, GA - 13067030313","2019","5.5%","","(4.9% - 6.2%)","4.9%","6.2%",
"13","Georgia","13067030313","Cobb County, GA - 13067030313","2020","4.9%","","(4.3% - 5.5%)","4.3%","5.5%",
"13","Georgia","13067030313","Cobb County, GA - 13067030313","2021","4.8%","","(4.0% - 5.7%)","4.0%","5.7%",
"13","Georgia","13067030313","Cobb County, GA - 13067030313","2022","Low Population","","","","",
"13","Georgia","13067030314","Cobb County, GA - 13067030314","2018","4.8%","","(4.2% - 5.5%)","4.2%","5.5%",
"13","Georgia","13067030314","Cobb County, GA - 13067030314","2019","4.6%","","(4.0% - 5.2%)","4.0%","5.2%",
"13","Georgia","13067030314","Cobb County, GA - 13067030314","2020","4.0%","","(3.5% - 4.7%)","3.5%","4.7%",
"13","Georgia","13067030314","Cobb County, GA - 13067030314","2021","4.0%","","(3.2% - 4.8%)","3.2%","4.8%",
"13","Georgia","13067030314","Cobb County, GA - 13067030314","2022","Low Population","","","","",
"13","Georgia","13067030318","Cobb County, GA - 13067030318","2018","4.8%","","(3.8% - 6.0%)","3.8%","6.0%",
"13","Georgia","13067030318","Cobb County, GA - 13067030318","2019","4.7%","","(3.8% - 5.9%)","3.8%","5.9%",
"13","Georgia","13067030318","Cobb County, GA - 13067030318","2020","4.1%","","(3.3% - 5.2%)","3.3%","5.2%",
"13","Georgia","13067030318","Cobb County, GA - 13067030318","2021","4.1%","","(3.2% - 5.3%)","3.2%","5.3%",
"13","Georgia","13067030318","Cobb County, GA - 13067030318","2022","Low Population","","","","",
"13","Georgia","13067030319","Cobb County, GA - 13067030319","2018","5.0%","","(4.1% - 6.0%)","4.1%","6.0%",
"13","Georgia","13067030319","Cobb County, GA - 13067030319","2019","5.1%","","(4.2% - 6.4%)","4.2%","6.4%",
"13","Georgia","13067030319","Cobb County, GA - 13067030319","2020","4.5%","","(3.6% - 5.6%)","3.6%","5.6%",
"13","Georgia","13067030319","Cobb County, GA - 13067030319","2021","4.4%","","(3.4% - 5.5%)","3.4%","5.5%",
"13","Georgia","13067030319","Cobb County, GA - 13067030319","2022","5.3%","","(4.8% - 5.9%)","4.8%","5.9%",
"13","Georgia","13067030320","Cobb County, GA - 13067030320","2018","3.4%","","(2.9% - 3.9%)","2.9%","3.9%",
"13","Georgia","13067030320","Cobb County, GA - 13067030320","2019","3.4%","","(2.9% - 3.9%)","2.9%","3.9%",
"13","Georgia","13067030320","Cobb County, GA - 13067030320","2020","2.9%","","(2.5% - 3.4%)","2.5%","3.4%",
"13","Georgia","13067030320","Cobb County, GA - 13067030320","2021","2.9%","","(2.4% - 3.5%)","2.4%","3.5%",
"13","Georgia","13067030320","Cobb County, GA - 13067030320","2022","Low Population","","","","",
"13","Georgia","13067030322","Cobb County, GA - 13067030322","2018","4.8%","","(3.8% - 6.0%)","3.8%","6.0%",
"13","Georgia","13067030322","Cobb County, GA - 13067030322","2019","4.6%","","(3.7% - 5.6%)","3.7%","5.6%",
"13","Georgia","13067030322","Cobb County, GA - 13067030322","2020","4.0%","","(3.2% - 5.0%)","3.2%","5.0%",
"13","Georgia","13067030322","Cobb County, GA - 13067030322","2021","4.0%","","(3.1% - 5.1%)","3.1%","5.1%",
"13","Georgia","13067030322","Cobb County, GA - 13067030322","2022","4.0%","","(3.6% - 4.5%)","3.6%","4.5%",
"13","Georgia","13067030324","Cobb County, GA - 13067030324","2018","5.0%","","(4.3% - 5.9%)","4.3%","5.9%",
"13","Georgia","13067030324","Cobb County, GA - 13067030324","2019","4.9%","","(4.1% - 5.8%)","4.1%","5.8%",
"13","Georgia","13067030324","Cobb County, GA - 13067030324","2020","4.3%","","(3.6% - 5.1%)","3.6%","5.1%",
"13","Georgia","13067030324","Cobb County, GA - 13067030324","2021","4.3%","","(3.4% - 5.3%)","3.4%","5.3%",
"13","Georgia","13067030324","Cobb County, GA - 13067030324","2022","5.4%","","(4.9% - 6.0%)","4.9%","6.0%",
"13","Georgia","13067030326","Cobb County, GA - 13067030326","2018","5.5%","","(4.5% - 6.9%)","4.5%","6.9%",
"13","Georgia","13067030326","Cobb County, GA - 13067030326","2019","4.8%","","(3.9% - 5.9%)","3.9%","5.9%",
"13","Georgia","13067030326","Cobb County, GA - 13067030326","2020","4.1%","","(3.4% - 5.2%)","3.4%","5.2%",
"13","Georgia","13067030326","Cobb County, GA - 13067030326","2021","4.1%","","(3.2% - 5.2%)","3.2%","5.2%",
"13","Georgia","13067030326","Cobb County, GA - 13067030326","2022","5.3%","","(4.8% - 5.8%)","4.8%","5.8%",
"13","Georgia","13067030327","Cobb County, GA - 13067030327","2018","4.9%","","(3.9% - 6.1%)","3.9%","6.1%",
"13","Georgia","13067030327","Cobb County, GA - 13067030327","2019","5.0%","","(3.9% - 6.1%)","3.9%","6.1%",
"13","Georgia","13067030327","Cobb County, GA - 13067030327","2020","4.3%","","(3.5% - 5.4%)","3.5%","5.4%",
"13","Georgia","13067030327","Cobb County, GA - 13067030327","2021","4.3%","","(3.3% - 5.4%)","3.3%","5.4%",
"13","Georgia","13067030327","Cobb County, GA - 13067030327","2022","5.5%","","(4.9% - 6.1%)","4.9%","6.1%",
"13","Georgia","13067030328","Cobb County, GA - 13067030328","2018","4.9%","","(4.1% - 5.8%)","4.1%","5.8%",
"13","Georgia","13067030328","Cobb County, GA - 13067030328","2019","5.0%","","(4.3% - 5.9%)","4.3%","5.9%",
"13","Georgia","13067030328","Cobb County, GA - 13067030328","2020","4.4%","","(3.7% - 5.2%)","3.7%","5.2%",
"13","Georgia","13067030328","Cobb County, GA - 13067030328","2021","4.3%","","(3.5% - 5.3%)","3.5%","5.3%",
"13","Georgia","13067030328","Cobb County, GA - 13067030328","2022","Low Population","","","","",
"13","Georgia","13067030329","Cobb County, GA - 13067030329","2018","4.8%","","(3.8% - 5.8%)","3.8%","5.8%",
"13","Georgia","13067030329","Cobb County, GA - 13067030329","2019","4.9%","","(4.0% - 6.0%)","4.0%","6.0%",
"13","Georgia","13067030329","Cobb County, GA - 13067030329","2020","4.3%","","(3.4% - 5.3%)","3.4%","5.3%",
"13","Georgia","13067030329","Cobb County, GA - 13067030329","2021","4.2%","","(3.3% - 5.2%)","3.3%","5.2%",
"13","Georgia","13067030329","Cobb County, GA - 13067030329","2022","5.3%","","(4.7% - 5.8%)","4.7%","5.8%",
"13","Georgia","13067030330","Cobb County, GA - 13067030330","2018","4.5%","","(3.8% - 5.4%)","3.8%","5.4%",
"13","Georgia","13067030330","Cobb County, GA - 13067030330","2019","4.5%","","(3.8% - 5.4%)","3.8%","5.4%",
"13","Georgia","13067030330","Cobb County, GA - 13067030330","2020","3.9%","","(3.2% - 4.6%)","3.2%","4.6%",
"13","Georgia","13067030330","Cobb County, GA - 13067030330","2021","3.8%","","(3.0% - 4.7%)","3.0%","4.7%",
"13","Georgia","13067030330","Cobb County, GA - 13067030330","2022","Low Population","","","","",
"13","Georgia","13067030331","Cobb County, GA - 13067030331","2018","4.6%","","(3.7% - 5.6%)","3.7%","5.6%",
"13","Georgia","13067030331","Cobb County, GA - 13067030331","2019","4.6%","","(3.7% - 5.7%)","3.7%","5.7%",
"13","Georgia","13067030331","Cobb County, GA - 13067030331","2020","4.0%","","(3.3% - 5.1%)","3.3%","5.1%",
"13","Georgia","13067030331","Cobb County, GA - 13067030331","2021","4.0%","","(3.1% - 5.1%)","3.1%","5.1%",
"13","Georgia","13067030331","Cobb County, GA - 13067030331","2022","4.3%","","(3.8% - 4.8%)","3.8%","4.8%",
"13","Georgia","13067030332","Cobb County, GA - 13067030332","2018","4.3%","","(3.5% - 5.5%)","3.5%","5.5%",
"13","Georgia","13067030332","Cobb County, GA - 13067030332","2019","4.2%","","(3.4% - 5.2%)","3.4%","5.2%",
"13","Georgia","13067030332","Cobb County, GA - 13067030332","2020","3.7%","","(3.0% - 4.5%)","3.0%","4.5%",
"13","Georgia","13067030332","Cobb County, GA - 13067030332","2021","3.6%","","(2.9% - 4.7%)","2.9%","4.7%",
